index;chave;repeticoes;colisoes
39695;;;
39696;;;
39697;;;
39698;;;
39699;;;
39700;;;
39701;;;
39702;;;
39703;;;
39704;;;
39705;;;
39706;;;
39707;;;
39708;;;
39709;;;
39710;;;
39711;;;
39712;;;
39713;;;
39714;;;
39715;;;
39716;;;
39717;;;
39718;;;
39719;;;
39720;;;
39721;;;
39722;;;
39723;;;
39724;;;
39725;;;
39726;;;
39727;;;
39728;;;
39729;;;
39730;;;
39731;;;
39732;;;
39733;;;
39734;;;
39735;;;
39736;;;
39737;;;
39738;;;
39739;;;
39740;;;
39741;;;
39742;;;
39743;;;
39744;;;
39745;;;
39746;;;
39747;;;
39748;;;
39749;;;
39750;;;
39751;;;
39752;;;
39753;;;
39754;;;
39755;;;
39756;;;
39757;;;
39758;;;
39759;;;
39760;;;
39761;;;
39762;;;
39763;;;
39764;;;
39765;;;
39766;;;
39767;;;
39768;;;
39769;;;
39770;;;
39771;;;
39772;;;
39773;;;
39774;;;
39775;;;
39776;;;
39777;;;
39778;;;
39779;;;
39780;;;
39781;;;
39782;;;
39783;;;
39784;;;
39785;;;
39786;;;
39787;;;
39788;;;
39789;;;
39790;;;
39791;;;
39792;;;
39793;;;
39794;;;
39795;;;
39796;;;
39797;;;
39798;;;
39799;;;
39800;;;
39801;;;
39802;;;
39803;;;
39804;;;
39805;;;
39806;;;
39807;;;
39808;;;
39809;;;
39810;;;
39811;;;
39812;;;
39813;;;
39814;;;
39815;;;
39816;;;
39817;;;
39818;;;
39819;;;
39820;;;
39821;;;
39822;;;
39823;;;
39824;;;
39825;;;
39826;;;
39827;;;
39828;;;
39829;;;
39830;;;
39831;;;
39832;;;
39833;;;
39834;;;
39835;;;
39836;;;
39837;;;
39838;;;
39839;;;
39840;;;
39841;;;
39842;;;
39843;;;
39844;;;
39845;;;
39846;;;
39847;;;
39848;;;
39849;;;
39850;;;
39851;;;
39852;;;
39853;;;
39854;;;
39855;;;
39856;;;
39857;;;
39858;;;
39859;;;
39860;;;
39861;;;
39862;;;
39863;;;
39864;;;
39865;;;
39866;;;
39867;;;
39868;;;
39869;;;
39870;;;
39871;;;
39872;;;
39873;;;
39874;;;
39875;;;
39876;;;
39877;;;
39878;;;
39879;;;
39880;;;
39881;;;
39882;;;
39883;;;
39884;;;
39885;;;
39886;;;
39887;;;
39888;;;
39889;;;
39890;;;
39891;;;
39892;;;
39893;;;
39894;;;
39895;;;
39896;;;
39897;;;
39898;;;
39899;;;
39900;;;
39901;;;
39902;;;
39903;;;
39904;;;
39905;;;
39906;;;
39907;;;
39908;;;
39909;;;
39910;;;
39911;;;
39912;;;
39913;;;
39914;;;
39915;;;
39916;;;
39917;;;
39918;;;
39919;;;
39920;;;
39921;;;
39922;;;
39923;;;
39924;;;
39925;;;
39926;;;
39927;;;
39928;;;
39929;;;
39930;;;
39931;;;
39932;;;
39933;;;
39934;;;
39935;;;
39936;display;1;0
39937;;;
39938;;;
39939;;;
39940;;;
39941;;;
39942;;;
39943;;;
39944;;;
39945;;;
39946;;;
39947;;;
39948;;;
39949;;;
39950;;;
39951;;;
39952;;;
39953;;;
39954;;;
39955;;;
39956;;;
39957;;;
39958;;;
39959;;;
39960;;;
39961;;;
39962;;;
39963;;;
39964;;;
39965;;;
39966;;;
39967;;;
39968;;;
39969;;;
39970;;;
39971;;;
39972;;;
39973;;;
39974;;;
39975;;;
39976;;;
39977;;;
39978;;;
39979;;;
39980;;;
39981;;;
39982;;;
39983;;;
39984;;;
39985;;;
39986;;;
39987;;;
39988;;;
39989;;;
39990;;;
39991;;;
39992;;;
39993;;;
39994;;;
39995;;;
39996;;;
39997;;;
39998;;;
39999;;;
40000;;;
40001;;;
40002;;;
40003;;;
40004;;;
40005;;;
40006;;;
40007;;;
40008;;;
40009;;;
40010;;;
40011;;;
40012;;;
40013;;;
40014;;;
40015;;;
40016;;;
40017;;;
40018;;;
40019;;;
40020;;;
40021;;;
40022;;;
40023;;;
40024;;;
40025;;;
40026;;;
40027;;;
40028;;;
40029;;;
40030;;;
40031;;;
40032;;;
40033;;;
40034;;;
40035;;;
40036;;;
40037;;;
40038;;;
40039;;;
40040;;;
40041;;;
40042;;;
40043;;;
40044;;;
40045;;;
40046;;;
40047;;;
40048;;;
40049;;;
40050;;;
40051;;;
40052;;;
40053;;;
40054;;;
40055;;;
40056;;;
40057;;;
40058;;;
40059;;;
40060;;;
40061;;;
40062;;;
40063;;;
40064;;;
40065;;;
40066;;;
40067;;;
40068;;;
40069;;;
40070;;;
40071;;;
40072;;;
40073;;;
40074;;;
40075;;;
40076;;;
40077;;;
40078;;;
40079;;;
40080;;;
40081;;;
40082;;;
40083;;;
40084;;;
40085;;;
40086;;;
40087;;;
40088;;;
40089;;;
40090;;;
40091;;;
40092;;;
40093;;;
40094;;;
40095;;;
40096;;;
40097;;;
40098;;;
40099;;;
40100;;;
40101;;;
40102;;;
40103;;;
40104;;;
40105;;;
40106;;;
40107;;;
40108;;;
40109;;;
40110;;;
40111;;;
40112;;;
40113;;;
40114;;;
40115;;;
40116;;;
40117;;;
40118;;;
40119;;;
40120;;;
40121;;;
40122;;;
40123;;;
40124;;;
40125;;;
40126;;;
40127;;;
40128;;;
40129;;;
40130;;;
40131;;;
40132;;;
40133;;;
40134;;;
40135;;;
40136;;;
40137;;;
40138;;;
40139;;;
40140;;;
40141;;;
40142;;;
40143;;;
40144;;;
40145;;;
40146;;;
40147;;;
40148;;;
40149;;;
40150;;;
40151;;;
40152;;;
40153;;;
40154;;;
40155;;;
40156;;;
40157;;;
40158;;;
40159;;;
40160;;;
40161;;;
40162;;;
40163;;;
40164;;;
40165;;;
40166;;;
40167;;;
40168;;;
40169;;;
40170;;;
40171;;;
40172;;;
40173;;;
40174;;;
40175;;;
40176;;;
40177;;;
40178;;;
40179;;;
40180;;;
40181;;;
40182;;;
40183;;;
40184;;;
40185;;;
40186;;;
40187;;;
40188;;;
40189;;;
40190;;;
40191;;;
40192;;;
40193;;;
40194;;;
40195;;;
40196;;;
40197;;;
40198;;;
40199;;;
40200;;;
40201;;;
40202;;;
40203;;;
40204;;;
40205;;;
40206;;;
40207;;;
40208;;;
40209;;;
40210;;;
40211;;;
40212;;;
40213;;;
40214;;;
40215;;;
40216;;;
40217;;;
40218;;;
40219;;;
40220;;;
40221;;;
40222;;;
40223;;;
40224;;;
40225;;;
40226;;;
40227;;;
40228;;;
40229;;;
40230;;;
40231;;;
40232;;;
40233;;;
40234;;;
40235;;;
40236;pegandolhe;1;0
40237;;;
40238;;;
40239;;;
40240;;;
40241;;;
40242;;;
40243;;;
40244;;;
40245;;;
40246;;;
40247;;;
40248;;;
40249;;;
40250;;;
40251;;;
40252;;;
40253;;;
40254;;;
40255;;;
40256;;;
40257;;;
40258;;;
40259;;;
40260;;;
40261;;;
40262;;;
40263;;;
40264;;;
40265;;;
40266;;;
40267;;;
40268;;;
40269;;;
40270;;;
40271;;;
40272;;;
40273;;;
40274;;;
40275;;;
40276;;;
40277;;;
40278;;;
40279;;;
40280;;;
40281;;;
40282;;;
40283;;;
40284;;;
40285;;;
40286;;;
40287;;;
40288;;;
40289;;;
40290;;;
40291;;;
40292;;;
40293;;;
40294;;;
40295;;;
40296;;;
40297;;;
40298;;;
40299;;;
40300;;;
40301;;;
40302;;;
40303;;;
40304;;;
40305;;;
40306;;;
40307;;;
40308;;;
40309;;;
40310;;;
40311;;;
40312;;;
40313;;;
40314;;;
40315;;;
40316;;;
40317;;;
40318;;;
40319;;;
40320;;;
40321;;;
40322;;;
40323;;;
40324;;;
40325;;;
40326;;;
40327;;;
40328;;;
40329;;;
40330;;;
40331;;;
40332;;;
40333;;;
40334;;;
40335;;;
40336;;;
40337;;;
40338;stored;1;0
40339;;;
40340;;;
40341;;;
40342;;;
40343;;;
40344;;;
40345;;;
40346;;;
40347;;;
40348;;;
40349;;;
40350;;;
40351;;;
40352;;;
40353;;;
40354;;;
40355;;;
40356;;;
40357;;;
40358;;;
40359;;;
40360;;;
40361;;;
40362;;;
40363;;;
40364;;;
40365;;;
40366;;;
40367;;;
40368;;;
40369;;;
40370;;;
40371;;;
40372;;;
40373;;;
40374;;;
40375;;;
40376;;;
40377;;;
40378;;;
40379;;;
40380;;;
40381;;;
40382;;;
40383;;;
40384;;;
40385;;;
40386;;;
40387;;;
40388;;;
40389;;;
40390;;;
40391;;;
40392;;;
40393;;;
40394;;;
40395;;;
40396;;;
40397;;;
40398;;;
40399;;;
40400;;;
40401;;;
40402;;;
40403;;;
40404;;;
40405;;;
40406;;;
40407;;;
40408;;;
40409;;;
40410;;;
40411;;;
40412;;;
40413;;;
40414;;;
40415;;;
40416;;;
40417;;;
40418;;;
40419;;;
40420;;;
40421;;;
40422;;;
40423;;;
40424;;;
40425;;;
40426;;;
40427;;;
40428;;;
40429;;;
40430;;;
40431;;;
40432;;;
40433;;;
40434;;;
40435;;;
40436;;;
40437;;;
40438;;;
40439;;;
40440;;;
40441;;;
40442;;;
40443;;;
40444;;;
40445;;;
40446;;;
40447;;;
40448;;;
40449;;;
40450;;;
40451;;;
40452;;;
40453;;;
40454;;;
40455;;;
40456;;;
40457;;;
40458;;;
40459;;;
40460;;;
40461;;;
40462;;;
40463;;;
40464;;;
40465;;;
40466;;;
40467;sextafeira;2;0
40468;;;
40469;;;
40470;;;
40471;;;
40472;;;
40473;;;
40474;;;
40475;;;
40476;;;
40477;;;
40478;;;
40479;;;
40480;;;
40481;;;
40482;;;
40483;;;
40484;;;
40485;;;
40486;;;
40487;;;
40488;;;
40489;;;
40490;;;
40491;;;
40492;;;
40493;;;
40494;;;
40495;;;
40496;;;
40497;;;
40498;;;
40499;;;
40500;;;
40501;;;
40502;;;
40503;;;
40504;;;
40505;;;
40506;;;
40507;;;
40508;;;
40509;;;
40510;;;
40511;;;
40512;;;
40513;;;
40514;;;
40515;;;
40516;;;
40517;;;
40518;;;
40519;;;
40520;;;
40521;;;
40522;;;
40523;;;
40524;;;
40525;;;
40526;;;
40527;;;
40528;;;
40529;;;
40530;;;
40531;;;
40532;;;
40533;;;
40534;;;
40535;;;
40536;;;
40537;;;
40538;;;
40539;;;
40540;;;
40541;;;
40542;;;
40543;;;
40544;;;
40545;;;
40546;;;
40547;;;
40548;;;
40549;;;
40550;;;
40551;;;
40552;;;
40553;;;
40554;imitao;1;0
40555;;;
40556;;;
40557;;;
40558;;;
40559;;;
40560;;;
40561;;;
40562;;;
40563;;;
40564;;;
40565;;;
40566;;;
40567;;;
40568;;;
40569;;;
40570;;;
40571;;;
40572;justificao;1;0
40573;;;
40574;;;
40575;;;
40576;;;
40577;;;
40578;;;
40579;;;
40580;;;
40581;;;
40582;;;
40583;;;
40584;;;
40585;;;
40586;;;
40587;;;
40588;;;
40589;;;
40590;;;
40591;;;
40592;;;
40593;;;
40594;;;
40595;;;
40596;;;
40597;;;
40598;;;
40599;;;
40600;;;
40601;;;
40602;;;
40603;;;
40604;;;
40605;;;
40606;;;
40607;;;
40608;;;
40609;;;
40610;;;
40611;;;
40612;;;
40613;;;
40614;exerceriam;1;2
40615;;;
40616;;;
40617;;;
40618;;;
40619;;;
40620;;;
40621;;;
40622;;;
40623;;;
40624;;;
40625;;;
40626;;;
40627;;;
40628;;;
40629;;;
40630;;;
40631;;;
40632;;;
40633;;;
40634;;;
40635;;;
40636;;;
40637;;;
40638;;;
40639;;;
40640;;;
40641;;;
40642;;;
40643;;;
40644;;;
40645;;;
40646;;;
40647;;;
40648;;;
40649;;;
40650;;;
40651;;;
40652;;;
40653;;;
40654;;;
40655;;;
40656;;;
40657;;;
40658;;;
40659;;;
40660;;;
40661;;;
40662;;;
40663;;;
40664;;;
40665;;;
40666;;;
40667;;;
40668;;;
40669;;;
40670;;;
40671;;;
40672;;;
40673;;;
40674;;;
40675;;;
40676;;;
40677;;;
40678;;;
40679;;;
40680;;;
40681;;;
40682;;;
40683;;;
40684;;;
40685;;;
40686;;;
40687;;;
40688;;;
40689;;;
40690;;;
40691;;;
40692;;;
40693;;;
40694;;;
40695;;;
40696;;;
40697;;;
40698;;;
40699;;;
40700;;;
40701;;;
40702;;;
40703;;;
40704;;;
40705;;;
40706;;;
40707;;;
40708;;;
40709;;;
40710;;;
40711;;;
40712;;;
40713;;;
40714;;;
40715;;;
40716;;;
40717;;;
40718;;;
40719;;;
40720;;;
40721;;;
40722;;;
40723;;;
40724;;;
40725;;;
40726;;;
40727;;;
40728;;;
40729;;;
40730;;;
40731;;;
40732;;;
40733;;;
40734;;;
40735;;;
40736;;;
40737;;;
40738;;;
40739;;;
40740;;;
40741;;;
40742;;;
40743;;;
40744;;;
40745;;;
40746;;;
40747;;;
40748;;;
40749;;;
40750;;;
40751;;;
40752;;;
40753;;;
40754;;;
40755;;;
40756;;;
40757;;;
40758;;;
40759;;;
40760;;;
40761;;;
40762;;;
40763;;;
40764;;;
40765;;;
40766;;;
40767;;;
40768;;;
40769;;;
40770;;;
40771;;;
40772;;;
40773;;;
40774;;;
40775;;;
40776;;;
40777;;;
40778;;;
40779;;;
40780;;;
40781;;;
40782;;;
40783;;;
40784;;;
40785;;;
40786;;;
40787;;;
40788;;;
40789;;;
40790;;;
40791;;;
40792;;;
40793;;;
40794;;;
40795;;;
40796;;;
40797;;;
40798;;;
40799;;;
40800;;;
40801;;;
40802;;;
40803;;;
40804;;;
40805;;;
40806;;;
40807;;;
40808;;;
40809;;;
40810;;;
40811;;;
40812;;;
40813;;;
40814;;;
40815;;;
40816;;;
40817;;;
40818;;;
40819;;;
40820;;;
40821;;;
40822;;;
40823;;;
40824;pastel;1;0
40825;;;
40826;;;
40827;;;
40828;;;
40829;;;
40830;;;
40831;;;
40832;;;
40833;;;
40834;;;
40835;;;
40836;;;
40837;;;
40838;;;
40839;;;
40840;;;
40841;;;
40842;;;
40843;;;
40844;;;
40845;allucinaes;1;1
40846;;;
40847;;;
40848;;;
40849;;;
40850;;;
40851;;;
40852;;;
40853;;;
40854;;;
40855;;;
40856;;;
40857;;;
40858;;;
40859;;;
40860;;;
40861;;;
40862;;;
40863;;;
40864;;;
40865;;;
40866;considerao;1;2
40867;;;
40868;;;
40869;;;
40870;;;
40871;;;
40872;;;
40873;;;
40874;;;
40875;;;
40876;;;
40877;;;
40878;;;
40879;;;
40880;;;
40881;;;
40882;;;
40883;;;
40884;;;
40885;;;
40886;;;
40887;;;
40888;;;
40889;;;
40890;;;
40891;;;
40892;;;
40893;;;
40894;;;
40895;;;
40896;;;
40897;;;
40898;;;
40899;;;
40900;;;
40901;;;
40902;;;
40903;;;
40904;;;
40905;;;
40906;;;
40907;;;
40908;agradaveis;1;3
40909;;;
40910;;;
40911;;;
40912;;;
40913;;;
40914;;;
40915;;;
40916;;;
40917;;;
40918;;;
40919;;;
40920;;;
40921;;;
40922;;;
40923;;;
40924;;;
40925;;;
40926;;;
40927;;;
40928;;;
40929;;;
40930;;;
40931;;;
40932;;;
40933;;;
40934;;;
40935;;;
40936;;;
40937;;;
40938;;;
40939;;;
40940;;;
40941;;;
40942;;;
40943;;;
40944;;;
40945;;;
40946;;;
40947;;;
40948;;;
40949;;;
40950;conhecidos;1;0
40951;;;
40952;;;
40953;;;
40954;;;
40955;;;
40956;;;
40957;;;
40958;;;
40959;;;
40960;;;
40961;;;
40962;;;
40963;;;
40964;;;
40965;;;
40966;;;
40967;;;
40968;;;
40969;;;
40970;;;
40971;;;
40972;;;
40973;;;
40974;;;
40975;;;
40976;;;
40977;;;
40978;;;
40979;;;
40980;;;
40981;;;
40982;;;
40983;;;
40984;;;
40985;;;
40986;scientifica;1;0
40987;;;
40988;;;
40989;;;
40990;;;
40991;;;
40992;;;
40993;;;
40994;;;
40995;;;
40996;;;
40997;;;
40998;;;
40999;;;
41000;;;
41001;;;
41002;;;
41003;;;
41004;;;
41005;;;
41006;;;
41007;;;
41008;;;
41009;;;
41010;;;
41011;;;
41012;;;
41013;;;
41014;;;
41015;;;
41016;;;
41017;;;
41018;;;
41019;;;
41020;;;
41021;;;
41022;;;
41023;;;
41024;;;
41025;;;
41026;;;
41027;;;
41028;;;
41029;;;
41030;;;
41031;;;
41032;;;
41033;;;
41034;;;
41035;;;
41036;;;
41037;;;
41038;;;
41039;;;
41040;;;
41041;;;
41042;;;
41043;;;
41044;;;
41045;;;
41046;;;
41047;;;
41048;;;
41049;;;
41050;;;
41051;;;
41052;;;
41053;;;
41054;;;
41055;;;
41056;;;
41057;;;
41058;;;
41059;;;
41060;;;
41061;;;
41062;;;
41063;;;
41064;;;
41065;;;
41066;;;
41067;;;
41068;;;
41069;;;
41070;;;
41071;;;
41072;;;
41073;;;
41074;;;
41075;;;
41076;;;
41077;;;
41078;;;
41079;;;
41080;;;
41081;;;
41082;;;
41083;;;
41084;;;
41085;;;
41086;;;
41087;;;
41088;;;
41089;;;
41090;;;
41091;;;
41092;;;
41093;;;
41094;;;
41095;;;
41096;;;
41097;;;
41098;;;
41099;;;
41100;;;
41101;;;
41102;;;
41103;;;
41104;;;
41105;;;
41106;;;
41107;;;
41108;;;
41109;;;
41110;;;
41111;;;
41112;;;
41113;;;
41114;;;
41115;;;
41116;;;
41117;;;
41118;;;
41119;;;
41120;;;
41121;;;
41122;;;
41123;;;
41124;;;
41125;;;
41126;;;
41127;;;
41128;;;
41129;;;
41130;;;
41131;;;
41132;;;
41133;;;
41134;;;
41135;;;
41136;;;
41137;;;
41138;;;
41139;;;
41140;;;
41141;;;
41142;;;
41143;;;
41144;;;
41145;;;
41146;pedacinhos;1;0
41147;;;
41148;;;
41149;;;
41150;;;
41151;;;
41152;;;
41153;;;
41154;;;
41155;;;
41156;;;
41157;;;
41158;;;
41159;;;
41160;;;
41161;;;
41162;;;
41163;;;
41164;;;
41165;;;
41166;;;
41167;;;
41168;;;
41169;;;
41170;;;
41171;;;
41172;;;
41173;;;
41174;exponholhe;1;3
41175;;;
41176;;;
41177;;;
41178;;;
41179;;;
41180;;;
41181;;;
41182;;;
41183;;;
41184;;;
41185;;;
41186;;;
41187;;;
41188;;;
41189;;;
41190;;;
41191;;;
41192;;;
41193;;;
41194;;;
41195;;;
41196;;;
41197;;;
41198;;;
41199;;;
41200;;;
41201;;;
41202;;;
41203;;;
41204;;;
41205;;;
41206;;;
41207;;;
41208;;;
41209;;;
41210;;;
41211;;;
41212;;;
41213;;;
41214;;;
41215;;;
41216;;;
41217;;;
41218;;;
41219;;;
41220;;;
41221;;;
41222;;;
41223;;;
41224;;;
41225;;;
41226;;;
41227;;;
41228;;;
41229;;;
41230;;;
41231;;;
41232;;;
41233;;;
41234;;;
41235;;;
41236;;;
41237;;;
41238;;;
41239;;;
41240;;;
41241;;;
41242;;;
41243;;;
41244;;;
41245;;;
41246;;;
41247;;;
41248;;;
41249;;;
41250;gorducha;1;0
41251;;;
41252;;;
41253;;;
41254;;;
41255;;;
41256;concentrada;1;0
41257;;;
41258;;;
41259;;;
41260;;;
41261;;;
41262;;;
41263;;;
41264;;;
41265;;;
41266;;;
41267;;;
41268;;;
41269;;;
41270;;;
41271;;;
41272;;;
41273;;;
41274;;;
41275;;;
41276;;;
41277;;;
41278;;;
41279;;;
41280;;;
41281;;;
41282;;;
41283;;;
41284;;;
41285;;;
41286;;;
41287;;;
41288;;;
41289;;;
41290;;;
41291;;;
41292;;;
41293;;;
41294;;;
41295;;;
41296;;;
41297;;;
41298;;;
41299;;;
41300;;;
41301;;;
41302;;;
41303;;;
41304;;;
41305;;;
41306;;;
41307;;;
41308;;;
41309;;;
41310;;;
41311;;;
41312;;;
41313;;;
41314;;;
41315;;;
41316;;;
41317;;;
41318;;;
41319;;;
41320;;;
41321;;;
41322;;;
41323;;;
41324;;;
41325;;;
41326;;;
41327;;;
41328;;;
41329;;;
41330;;;
41331;;;
41332;;;
41333;;;
41334;;;
41335;;;
41336;;;
41337;;;
41338;;;
41339;;;
41340;;;
41341;;;
41342;;;
41343;;;
41344;;;
41345;;;
41346;;;
41347;;;
41348;;;
41349;exercicios;1;2
41350;;;
41351;;;
41352;;;
41353;;;
41354;;;
41355;;;
41356;;;
41357;;;
41358;;;
41359;;;
41360;;;
41361;;;
41362;;;
41363;;;
41364;;;
41365;;;
41366;;;
41367;;;
41368;;;
41369;;;
41370;;;
41371;;;
41372;;;
41373;;;
41374;;;
41375;;;
41376;;;
41377;;;
41378;;;
41379;;;
41380;;;
41381;;;
41382;;;
41383;;;
41384;combati;1;6
41385;;;
41386;;;
41387;;;
41388;;;
41389;;;
41390;;;
41391;;;
41392;;;
41393;;;
41394;;;
41395;;;
41396;;;
41397;;;
41398;;;
41399;;;
41400;;;
41401;;;
41402;;;
41403;;;
41404;;;
41405;;;
41406;;;
41407;;;
41408;;;
41409;;;
41410;;;
41411;;;
41412;;;
41413;;;
41414;;;
41415;;;
41416;;;
41417;;;
41418;;;
41419;;;
41420;;;
41421;;;
41422;;;
41423;;;
41424;;;
41425;;;
41426;;;
41427;;;
41428;;;
41429;;;
41430;;;
41431;;;
41432;;;
41433;espertarme;1;0
41434;;;
41435;;;
41436;;;
41437;;;
41438;;;
41439;;;
41440;;;
41441;;;
41442;;;
41443;;;
41444;;;
41445;;;
41446;;;
41447;;;
41448;;;
41449;;;
41450;;;
41451;;;
41452;;;
41453;;;
41454;;;
41455;;;
41456;;;
41457;;;
41458;;;
41459;;;
41460;;;
41461;;;
41462;;;
41463;;;
41464;;;
41465;;;
41466;;;
41467;;;
41468;;;
41469;;;
41470;;;
41471;;;
41472;;;
41473;;;
41474;;;
41475;modification;1;0
41476;;;
41477;;;
41478;;;
41479;;;
41480;;;
41481;;;
41482;;;
41483;;;
41484;;;
41485;;;
41486;;;
41487;;;
41488;;;
41489;;;
41490;;;
41491;;;
41492;;;
41493;;;
41494;;;
41495;;;
41496;;;
41497;;;
41498;;;
41499;;;
41500;;;
41501;;;
41502;;;
41503;;;
41504;;;
41505;;;
41506;;;
41507;;;
41508;;;
41509;;;
41510;;;
41511;;;
41512;;;
41513;;;
41514;;;
41515;;;
41516;;;
41517;;;
41518;;;
41519;;;
41520;;;
41521;;;
41522;;;
41523;;;
41524;diploma;1;9
41525;;;
41526;;;
41527;;;
41528;;;
41529;;;
41530;;;
41531;;;
41532;;;
41533;;;
41534;;;
41535;;;
41536;;;
41537;;;
41538;because;1;0
41539;;;
41540;;;
41541;;;
41542;;;
41543;;;
41544;;;
41545;;;
41546;;;
41547;;;
41548;;;
41549;;;
41550;;;
41551;;;
41552;encobrisse;1;0
41553;;;
41554;;;
41555;;;
41556;;;
41557;;;
41558;;;
41559;;;
41560;;;
41561;;;
41562;;;
41563;;;
41564;;;
41565;;;
41566;;;
41567;;;
41568;;;
41569;;;
41570;;;
41571;;;
41572;;;
41573;;;
41574;;;
41575;;;
41576;;;
41577;;;
41578;;;
41579;;;
41580;prendas;1;1
41581;;;
41582;;;
41583;;;
41584;;;
41585;;;
41586;;;
41587;;;
41588;;;
41589;;;
41590;;;
41591;;;
41592;;;
41593;;;
41594;consultado;1;3
41595;;;
41596;;;
41597;;;
41598;;;
41599;;;
41600;;;
41601;;;
41602;;;
41603;;;
41604;;;
41605;;;
41606;;;
41607;;;
41608;;;
41609;;;
41610;;;
41611;;;
41612;;;
41613;;;
41614;;;
41615;;;
41616;;;
41617;;;
41618;;;
41619;;;
41620;;;
41621;;;
41622;ordenar;1;1
41623;;;
41624;;;
41625;;;
41626;;;
41627;;;
41628;;;
41629;;;
41630;;;
41631;;;
41632;;;
41633;;;
41634;;;
41635;;;
41636;;;
41637;;;
41638;;;
41639;;;
41640;;;
41641;;;
41642;;;
41643;;;
41644;;;
41645;;;
41646;;;
41647;;;
41648;;;
41649;;;
41650;;;
41651;;;
41652;;;
41653;;;
41654;;;
41655;;;
41656;;;
41657;cegueira;1;0
41658;;;
41659;;;
41660;;;
41661;;;
41662;;;
41663;;;
41664;transpirao;1;13
41665;;;
41666;;;
41667;;;
41668;;;
41669;;;
41670;;;
41671;;;
41672;;;
41673;;;
41674;;;
41675;;;
41676;;;
41677;;;
41678;mereceu;1;8
41679;;;
41680;;;
41681;;;
41682;;;
41683;;;
41684;;;
41685;;;
41686;;;
41687;;;
41688;;;
41689;;;
41690;;;
41691;;;
41692;;;
41693;;;
41694;;;
41695;;;
41696;;;
41697;;;
41698;;;
41699;;;
41700;;;
41701;;;
41702;;;
41703;;;
41704;;;
41705;;;
41706;;;
41707;;;
41708;;;
41709;;;
41710;;;
41711;;;
41712;;;
41713;;;
41714;;;
41715;;;
41716;;;
41717;;;
41718;;;
41719;;;
41720;;;
41721;;;
41722;;;
41723;;;
41724;;;
41725;;;
41726;;;
41727;;;
41728;;;
41729;;;
41730;;;
41731;;;
41732;;;
41733;;;
41734;;;
41735;;;
41736;;;
41737;;;
41738;;;
41739;;;
41740;;;
41741;;;
41742;;;
41743;;;
41744;;;
41745;;;
41746;;;
41747;;;
41748;consultava;1;0
41749;;;
41750;;;
41751;;;
41752;;;
41753;;;
41754;;;
41755;;;
41756;;;
41757;;;
41758;;;
41759;;;
41760;;;
41761;;;
41762;corneta;2;7
41763;;;
41764;;;
41765;;;
41766;;;
41767;;;
41768;;;
41769;;;
41770;;;
41771;;;
41772;;;
41773;;;
41774;;;
41775;;;
41776;;;
41777;;;
41778;;;
41779;;;
41780;;;
41781;;;
41782;;;
41783;;;
41784;;;
41785;;;
41786;;;
41787;;;
41788;;;
41789;;;
41790;;;
41791;;;
41792;;;
41793;;;
41794;;;
41795;;;
41796;;;
41797;;;
41798;;;
41799;;;
41800;examinei;2;1
41801;;;
41802;;;
41803;;;
41804;;;
41805;;;
41806;;;
41807;;;
41808;;;
41809;;;
41810;;;
41811;;;
41812;;;
41813;;;
41814;;;
41815;;;
41816;;;
41817;;;
41818;;;
41819;;;
41820;;;
41821;;;
41822;;;
41823;;;
41824;;;
41825;;;
41826;;;
41827;;;
41828;;;
41829;;;
41830;;;
41831;;;
41832;maioresvoc;1;0
41833;;;
41834;;;
41835;;;
41836;;;
41837;;;
41838;;;
41839;;;
41840;;;
41841;;;
41842;;;
41843;;;
41844;;;
41845;;;
41846;;;
41847;;;
41848;;;
41849;;;
41850;mortificalo;1;0
41851;;;
41852;;;
41853;;;
41854;;;
41855;;;
41856;;;
41857;;;
41858;;;
41859;;;
41860;;;
41861;;;
41862;;;
41863;;;
41864;;;
41865;;;
41866;rejeitei;2;1
41867;;;
41868;;;
41869;;;
41870;;;
41871;;;
41872;;;
41873;;;
41874;;;
41875;;;
41876;;;
41877;;;
41878;;;
41879;;;
41880;;;
41881;;;
41882;;;
41883;;;
41884;;;
41885;;;
41886;;;
41887;;;
41888;;;
41889;;;
41890;;;
41891;;;
41892;;;
41893;;;
41894;;;
41895;;;
41896;;;
41897;;;
41898;;;
41899;;;
41900;;;
41901;;;
41902;viveriamos;1;0
41903;;;
41904;;;
41905;;;
41906;;;
41907;;;
41908;;;
41909;;;
41910;;;
41911;;;
41912;;;
41913;;;
41914;;;
41915;;;
41916;;;
41917;;;
41918;;;
41919;;;
41920;;;
41921;;;
41922;;;
41923;;;
41924;;;
41925;;;
41926;;;
41927;;;
41928;;;
41929;;;
41930;;;
41931;;;
41932;;;
41933;;;
41934;;;
41935;;;
41936;;;
41937;;;
41938;;;
41939;;;
41940;;;
41941;;;
41942;;;
41943;;;
41944;;;
41945;;;
41946;;;
41947;;;
41948;;;
41949;;;
41950;;;
41951;;;
41952;;;
41953;;;
41954;;;
41955;;;
41956;;;
41957;;;
41958;fazerme;1;8
41959;;;
41960;;;
41961;;;
41962;;;
41963;;;
41964;;;
41965;;;
41966;;;
41967;;;
41968;;;
41969;;;
41970;;;
41971;;;
41972;;;
41973;;;
41974;;;
41975;;;
41976;;;
41977;;;
41978;;;
41979;;;
41980;;;
41981;;;
41982;;;
41983;;;
41984;;;
41985;;;
41986;;;
41987;;;
